,latitude,longitude
3801,33.75829423,-84.39191669
3802,33.75816668,-84.39185889
3803,33.75562915,-84.38778054
3804,33.75802822,-84.3917906
3805,33.75563598,-84.38785389
3806,33.75806762,-84.39168887
3807,33.75817769,-84.39174113
3808,33.75541964,-84.38794117
3809,33.75833236,-84.39181638
3810,33.75511916,-84.38813165
3811,33.75846619,-84.39189651
3812,33.75865794,-84.39198362
3813,33.75487206,-84.38826352
3814,33.75883173,-84.39210068
3815,33.75895049,-84.39209998
3816,33.75457394,-84.38828058
3817,33.75910575,-84.39193554
3818,33.75443707,-84.38843296
3819,33.75905071,-84.39175924
3820,33.75425517,-84.3886209
3821,33.75897077,-84.39155508
3822,33.7539319,-84.38887795
3823,33.75895107,-84.39148331
3824,33.75376108,-84.38894423
3825,33.75890009,-84.39134673
3826,33.75375714,-84.38898329
3827,33.75886591,-84.39127009
3828,33.75880219,-84.3911788
3829,33.75355375,-84.38913738
3830,33.7533585,-84.38934687
3831,33.75866603,-84.39104244
3832,33.75190628,-84.3921338
3833,33.75875664,-84.39114374
3834,33.75277512,-84.38977132
3835,33.75255453,-84.38993552
3836,33.75855192,-84.39091437
3837,33.75238134,-84.39005411
3838,33.7586012,-84.39077762
3839,33.75214191,-84.39024365
3840,33.75865986,-84.39084249
3841,33.75190256,-84.39044529
3842,33.75878033,-84.39096202
3843,33.75160633,-84.39063559
3844,33.75886645,-84.39105919
3845,33.75895359,-84.39118712
3846,33.75110545,-84.3897227
3847,33.75899187,-84.39128856
3848,33.75903992,-84.39145193
3849,33.75139402,-84.38950071
3850,33.75909118,-84.39154749
3851,33.75152906,-84.38940851
3852,33.75914179,-84.39168467
3853,33.75918151,-84.39181568
3854,33.75186336,-84.38911918
3855,33.75922269,-84.39194417
3856,33.75206934,-84.38902705
3857,33.75205628,-84.3889629
3858,33.7525361,-84.38853382
3859,33.75290045,-84.38815639
3860,33.75314402,-84.38779435
3861,33.7532306,-84.3876831
3862,33.75325909,-84.38761279
3863,33.75358073,-84.38728772
3864,33.75383068,-84.38711111
3865,33.75400199,-84.38693667
3866,33.75415901,-84.38676583
3867,33.75435247,-84.38666045
3868,33.75443749,-84.38665627
3869,33.75459576,-84.38645159
3870,33.75456621,-84.38652872
3871,33.75491633,-84.38617948
3872,33.75518422,-84.38616652
3873,33.75550238,-84.38620281
3874,33.7555189,-84.38623822
3875,33.75568481,-84.38619849
3876,33.75578535,-84.38619417
3877,33.75627477,-84.3861852
3878,33.7566994,-84.38618269
3879,33.75725311,-84.38616235
3880,33.75747809,-84.38615908
3881,33.75762843,-84.38615435
3882,33.75967355,-84.39198214
3883,33.75796545,-84.3861592
3884,33.7596779,-84.39189882
3885,33.75835165,-84.38615613
3886,33.75967742,-84.39169302
3887,33.75967462,-84.39157985
3888,33.75836189,-84.386194
3889,33.75967439,-84.39147728
3890,33.75966903,-84.39140866
3891,33.75847342,-84.38617186
3892,33.75850757,-84.38615568
3893,33.75967358,-84.39130584
3894,33.75967615,-84.39118947
3895,33.75869545,-84.3861395
3896,33.75967795,-84.39109542
3897,33.75968582,-84.39098279
3898,33.75907356,-84.38615637
3899,33.75967281,-84.39083282
3900,33.7595894,-84.38615147
3901,33.75967358,-84.39070562
3902,33.75966363,-84.39063475
3903,33.75982796,-84.3906353
3904,33.75979824,-84.39068663
3905,33.75979726,-84.39108955
3906,33.75979281,-84.39116199
3907,33.75979049,-84.39129807
3908,33.75980056,-84.39145653
3909,33.75979973,-84.39179301
3910,33.75979321,-84.39192673
3911,33.75985171,-84.39195799
3912,33.75985192,-84.39217009
3913,33.7593294,-84.39050224
3914,33.75916766,-84.39038777
3915,33.75961396,-84.3874516
3916,33.75964543,-84.38738756
3917,33.75963331,-84.38727321
3918,33.75963735,-84.38718781
3919,33.75963654,-84.38711988
3920,33.75963538,-84.3870215
3921,33.75963735,-84.38694811
3922,33.75963493,-84.38678508
3923,33.75962686,-84.38663273
3924,33.75963412,-84.38653277
3925,33.75963815,-84.38648328
3926,33.75963009,-84.38640274
3927,33.75963412,-84.38632801
3928,33.75955697,-84.38744826
3929,33.75963412,-84.38627852
3930,33.75927487,-84.3874423
3931,33.75963815,-84.38621836
3932,33.75919037,-84.38744302
3933,33.75963315,-84.38616364
3934,33.75903805,-84.38744031
3935,33.75959805,-84.3859282
3936,33.75892674,-84.38743977
3937,33.75961958,-84.38589118
3938,33.75852452,-84.38745301
3939,33.75961375,-84.38576572
3940,33.75961294,-84.38565121
3941,33.75850752,-84.38741135
3942,33.75961362,-84.38552383
3943,33.75850262,-84.38769016
3944,33.75960785,-84.38541733
3945,33.75876288,-84.38767283
3946,33.75961683,-84.38509939
3947,33.75893574,-84.38766821
3948,33.75959758,-84.38496048
3949,33.75960834,-84.38487906
3950,33.75960088,-84.38458463
3951,33.75960952,-84.38446676
3952,33.75937015,-84.38598691
3953,33.75959447,-84.38430682
3954,33.75973497,-84.38432765
3955,33.75902681,-84.38598524
3956,33.75973946,-84.38438553
3957,33.75977154,-84.38426669
3958,33.75971396,-84.3845895
3959,33.75850806,-84.38601323
3960,33.75959223,-84.38405162
3961,33.75959737,-84.38394744
3962,33.75848265,-84.38596461
3963,33.75959801,-84.38385561
3964,33.75960507,-84.38360249
3965,33.7595974,-84.38349856
3966,33.75835442,-84.38596287
3967,33.75958742,-84.38331387
3968,33.7595778,-84.38310319
3969,33.75831048,-84.38600311
3970,33.75958742,-84.38277908
3971,33.75958357,-84.38265483
3972,33.75819943,-84.38600868
3973,33.75958614,-84.38246422
3974,33.75957844,-84.38235695
3975,33.75777528,-84.38601458
3976,33.75971125,-84.38240866
3977,33.75723688,-84.38601227
3978,33.75971353,-84.38263687
3979,33.75971475,-84.38275403
3980,33.75720141,-84.38597865
3981,33.75972438,-84.38295777
3982,33.75973498,-84.38307196
3983,33.7570662,-84.38597433
3984,33.75972526,-84.3833078
3985,33.75704666,-84.38600834
3986,33.75973202,-84.38367237
3987,33.75972517,-84.38359771
3988,33.75972654,-84.38351151
3989,33.75669346,-84.38602444
3990,33.75972432,-84.38387305
3991,33.75648289,-84.38602741
3992,33.75973265,-84.3839962
3993,33.75973473,-84.3840733
3994,33.75611426,-84.38601997
3995,33.75569278,-84.38603947
3996,33.75972154,-84.38484682
3997,33.75972049,-84.38492807
3998,33.75567325,-84.38599928
3999,33.75971819,-84.38501599
