NIBRS Code Name,Longitude,Latitude
Credit Card/Automated Teller Machine Fraud,-84.450135,33.725182
Shoplifting,-84.362175,33.82545
Shoplifting,-84.534622,33.697039
Credit Card/Automated Teller Machine Fraud,-84.502228,33.709568
Kidnapping/Abduction,-84.408411,33.777983
Aggravated Assault,-84.408411,33.777983
Drug/Narcotic Violations,-84.388509,33.680895
Theft From Motor Vehicle,-84.382598,33.764905
Theft From Motor Vehicle,-84.387543,33.76225
Motor Vehicle Theft,-84.352517,33.728973
Destruction/Damage/Vandalism of Property,-84.456522,33.709255
Motor Vehicle Theft,-84.456522,33.709255
Burglary/Breaking & Entering,-84.422798,33.727509
Burglary/Breaking & Entering,-84.382489,33.767741
Motor Vehicle Theft,-84.449605,33.770655
All Other Larceny,-84.38449,33.773475
Motor Vehicle Theft,-84.367489,33.745638
Burglary/Breaking & Entering,-84.423589,33.727898
Theft From Motor Vehicle,-84.436008,33.731461
Theft of Motor Vehicle Parts or Accessories,-84.384927,33.745522
Theft From Motor Vehicle,-84.375943,33.766965
Destruction/Damage/Vandalism of Property,-84.410148,33.780155
Theft From Motor Vehicle,-84.503539,33.745527
Theft From Motor Vehicle,-84.402607,33.761728
All Other Larceny,-84.423334,33.72599
Shoplifting,-84.45188,33.820282
Motor Vehicle Theft,-84.454856,33.704759
Intimidation,-84.375614,33.759313
False Pretenses/Swindle/Confidence Game,-84.379884,33.83773
Drug/Narcotic Violations,-84.380601,33.835002
Theft From Motor Vehicle,-84.360514,33.852639
Motor Vehicle Theft,-84.386481,33.762655
Counterfeiting/Forgery,-84.484175,33.698718
Theft From Motor Vehicle,-84.510728,33.656355
Motor Vehicle Theft,-84.389385,33.765053
Motor Vehicle Theft,-84.497541,33.746733
Simple Assault,-84.427301,33.74752
Drug/Narcotic Violations,-84.372063,33.76022
Aggravated Assault,-84.474878,33.765181
Theft From Motor Vehicle,-84.435624,33.808921
Motor Vehicle Theft,-84.360367,33.746291
Motor Vehicle Theft,-84.360367,33.746291
Theft From Motor Vehicle,-84.383617,33.78556
Motor Vehicle Theft,-84.440702,33.737046
Shoplifting,-84.502796,33.758231
Simple Assault,-84.51783,33.761546
Embezzlement,-84.493282,33.688452
All Other Larceny,-84.369328,33.845835
Simple Assault,-84.370553,33.693866
Simple Assault,-84.445504,33.761414
Theft From Motor Vehicle,-84.470479,33.80052
Drug/Narcotic Violations,-84.351354,33.820402
Destruction/Damage/Vandalism of Property,-84.349752,33.732106
Destruction/Damage/Vandalism of Property,-84.344648,33.740336
Motor Vehicle Theft,-84.470479,33.80052
Credit Card/Automated Teller Machine Fraud,-84.511837,33.732215
Counterfeiting/Forgery,-84.502188,33.795059
All Other Larceny,-84.336026,33.755536
Motor Vehicle Theft,-84.539107,33.728017
Drug/Narcotic Violations,-84.363232,33.820637
Theft From Motor Vehicle,-84.361365,33.808639
Drug/Narcotic Violations,-84.452743,33.820653
Motor Vehicle Theft,-84.346762,33.741258
Destruction/Damage/Vandalism of Property,-84.430808,33.733504
Motor Vehicle Theft,-84.432479,33.761821
Motor Vehicle Theft,-84.388336,33.779211
False Pretenses/Swindle/Confidence Game,-84.371045,33.838817
Destruction/Damage/Vandalism of Property,-84.43487,33.815671
Theft From Motor Vehicle,-84.358235,33.827338
Theft From Motor Vehicle,-84.404381,33.738142
Motor Vehicle Theft,-84.511304,33.76634
Theft From Motor Vehicle,-84.356431,33.745821
Shoplifting,-84.375884,33.84031
Motor Vehicle Theft,-84.382293,33.74551
Shoplifting,-84.438322,33.713247
Motor Vehicle Theft,-84.382609,33.664621
All Other Larceny,-84.424028,33.738798
Destruction/Damage/Vandalism of Property,-84.382293,33.74551
All Other Larceny,-84.457409,33.705118
Simple Assault,-84.363413,33.771707
Robbery,-84.385185,33.742529
Drug/Narcotic Violations,-84.384701,33.68071
Credit Card/Automated Teller Machine Fraud,-84.367505,33.834925
Credit Card/Automated Teller Machine Fraud,-84.407568,33.785325
Destruction/Damage/Vandalism of Property,-84.394189,33.749084
Drug/Narcotic Violations,-84.408953,33.768468
Shoplifting,-84.534622,33.697039
Burglary/Breaking & Entering,-84.366173,33.849694
All Other Larceny,-84.352233,33.699436
Burglary/Breaking & Entering,-84.460676,33.772763
Drug/Narcotic Violations,-84.366347,33.649328
Shoplifting,-84.349183,33.766038
Simple Assault,-84.382913,33.773425
Destruction/Damage/Vandalism of Property,-84.396765,33.709152
Motor Vehicle Theft,-84.364275,33.754708
Motor Vehicle Theft,-84.462594,33.720456
Destruction/Damage/Vandalism of Property,-84.419689,33.851535
Motor Vehicle Theft,-84.399615,33.749776
Purse-snatching,-84.42732,33.763577
Aggravated Assault,-84.432188,33.809207
Motor Vehicle Theft,-84.351709,33.815829
Destruction/Damage/Vandalism of Property,-84.425303,33.83889
Destruction/Damage/Vandalism of Property,-84.380637,33.837712
Simple Assault,-84.47166,33.789956
All Other Larceny,-84.444368,33.640311
Drug/Narcotic Violations,-84.416317,33.770208
Intimidation,-84.423795,33.814664
Simple Assault,-84.367053,33.848578
Shoplifting,-84.362119,33.84676
Simple Assault,-84.387612,33.760216
Destruction/Damage/Vandalism of Property,-84.383948,33.738249
Burglary/Breaking & Entering,-84.391614,33.765421
Pornography/Obscene Material,-84.379703,33.704082
All Other Larceny,-84.413599,33.738802
Destruction/Damage/Vandalism of Property,-84.405465,33.733844
Destruction/Damage/Vandalism of Property,-84.496828,33.756286
Aggravated Assault,-84.386262,33.763763
Simple Assault,-84.387724,33.796745
Simple Assault,-84.34807,33.743127
Destruction/Damage/Vandalism of Property,-84.404616,33.725178
Simple Assault,-84.378835,33.770611
Drug/Narcotic Violations,-84.491392,33.782059
Drug/Narcotic Violations,-84.388916,33.75743
Drug/Narcotic Violations,-84.367631,33.825398
Theft From Motor Vehicle,-84.429107,33.74887
All Other Larceny,-84.444732,33.640861
Drug/Narcotic Violations,-84.434063,33.809882
All Other Larceny,-84.457524,33.753763
Robbery,-84.350511,33.773712
Theft From Motor Vehicle,-84.393915,33.752087
All Other Larceny,-84.36584,33.775198
False Pretenses/Swindle/Confidence Game,-84.449591,33.776251
Destruction/Damage/Vandalism of Property,-84.387453,33.786008
Motor Vehicle Theft,-84.350397,33.756072
Aggravated Assault,-84.52356,33.660904
Destruction/Damage/Vandalism of Property,-84.443105,33.752636
Aggravated Assault,-84.407547,33.750363
Destruction/Damage/Vandalism of Property,-84.366,33.824499
Aggravated Assault,-84.378237,33.781442
Theft From Motor Vehicle,-84.352509,33.77719
Theft From Motor Vehicle,-84.366886,33.824946
Aggravated Assault,-84.518218,33.696496
Theft From Motor Vehicle,-84.363113,33.829625
Theft From Motor Vehicle,-84.380105,33.701926
Aggravated Assault,-84.454856,33.704759
False Pretenses/Swindle/Confidence Game,-84.370893,33.847433
Aggravated Assault,-84.408162,33.723172
All Other Larceny,-84.372589,33.760899
Drug/Narcotic Violations,-84.504695,33.758554
Aggravated Assault,-84.403069,33.732832
Drug/Narcotic Violations,-84.457348,33.70072
Destruction/Damage/Vandalism of Property,-84.395677,33.762056
Aggravated Assault,-84.391595,33.812772
Theft From Motor Vehicle,-84.419414,33.800271
All Other Larceny,-84.322767,33.763821
Aggravated Assault,-84.351649,33.825715
Destruction/Damage/Vandalism of Property,-84.351975,33.823668
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Drug/Narcotic Violations,-84.375714,33.75423
Destruction/Damage/Vandalism of Property,-84.493282,33.688452
Aggravated Assault,-84.383218,33.727184
Motor Vehicle Theft,-84.509084,33.65687
Theft From Motor Vehicle,-84.364663,33.843817
Theft From Motor Vehicle,-84.352848,33.777225
Wire Fraud,-84.464589,33.727359
Theft From Motor Vehicle,-84.429379,33.803646
Theft From Motor Vehicle,-84.427125,33.803184
Drug/Narcotic Violations,-84.350409,33.764933
Aggravated Assault,-84.40769,33.776214
Theft From Motor Vehicle,-84.425173,33.789115
Theft From Motor Vehicle,-84.379553,33.74518
Theft From Motor Vehicle,-84.354659,33.78387
Wire Fraud,-84.380436,33.841307
Motor Vehicle Theft,-84.428326,33.788528
Simple Assault,-84.448068,33.71885
Theft From Motor Vehicle,-84.390669,33.778453
Burglary/Breaking & Entering,-84.502173,33.744299
Simple Assault,-84.383057,33.854082
Shoplifting,-84.46453,33.721862
Destruction/Damage/Vandalism of Property,-84.507684,33.746278
Theft From Motor Vehicle,-84.410081,33.727379
Simple Assault,-84.340164,33.741633
Theft From Motor Vehicle,-84.364079,33.774769
Drug/Narcotic Violations,-84.349374,33.818484
Shoplifting,-84.375913,33.840283
Theft From Motor Vehicle,-84.384644,33.77491
Motor Vehicle Theft,-84.476507,33.705466
Theft From Motor Vehicle,-84.329702,33.756686
Robbery,-84.444376,33.710402
Motor Vehicle Theft,-84.350833,33.818028
Motor Vehicle Theft,-84.502967,33.741576
Burglary/Breaking & Entering,-84.47166,33.789956
Drug/Narcotic Violations,-84.439092,33.717675
Theft From Motor Vehicle,-84.502967,33.741576
Motor Vehicle Theft,-84.411098,33.720661
Motor Vehicle Theft,-84.500827,33.672238
Simple Assault,-84.412362,33.768398
Drug/Narcotic Violations,-84.503226,33.753333
Destruction/Damage/Vandalism of Property,-84.387772,33.735081
Theft From Motor Vehicle,-84.385951,33.758868
Simple Assault,-84.393161,33.766417
Destruction/Damage/Vandalism of Property,-84.370707,33.728197
Burglary/Breaking & Entering,-84.486014,33.736516
Theft From Motor Vehicle,-84.420605,33.698714
Simple Assault,-84.410232,33.767126
Motor Vehicle Theft,-84.52379,33.717748
Motor Vehicle Theft,-84.360367,33.746291
Wire Fraud,-84.352189,33.698773
Shoplifting,-84.386994,33.760493
Motor Vehicle Theft,-84.501321,33.683879
Theft From Motor Vehicle,-84.411357,33.785274
Theft of Motor Vehicle Parts or Accessories,-84.422277,33.735363
Shoplifting,-84.534622,33.697039
Robbery,-84.417539,33.745431
Burglary/Breaking & Entering,-84.379182,33.740799
All Other Larceny,-84.396957,33.751171
Counterfeiting/Forgery,-84.421415,33.728145
Theft From Motor Vehicle,-84.377778,33.767289
Burglary/Breaking & Entering,-84.349603,33.757357
Destruction/Damage/Vandalism of Property,-84.389755,33.774872
Motor Vehicle Theft,-84.409734,33.780701
Simple Assault,-84.355674,33.701668
Drug/Narcotic Violations,-84.387452,33.828638
Theft From Motor Vehicle,-84.366262,33.806222
Simple Assault,-84.368419,33.822388
Theft From Motor Vehicle,-84.357666,33.773472
Shoplifting,-84.346104,33.756835
Aggravated Assault,-84.488322,33.75118
Theft From Motor Vehicle,-84.365589,33.822946
Shoplifting,-84.362119,33.84676
Motor Vehicle Theft,-84.427933,33.798633
Destruction/Damage/Vandalism of Property,-84.45131,33.770258
Theft From Motor Vehicle,-84.370478,33.818894
Destruction/Damage/Vandalism of Property,-84.479491,33.816106
Drug/Narcotic Violations,-84.379663,33.709355
Theft From Motor Vehicle,-84.358464,33.761978
Robbery,-84.40011,33.739438
Burglary/Breaking & Entering,-84.424521,33.704574
Burglary/Breaking & Entering,-84.39947,33.794551
All Other Larceny,-84.368062,33.672484
Theft From Motor Vehicle,-84.495333,33.747097
Burglary/Breaking & Entering,-84.426861,33.728275
Motor Vehicle Theft,-84.445253,33.786675
Stolen Property Offenses,-84.35205,33.816928
Theft From Motor Vehicle,-84.395368,33.825572
Burglary/Breaking & Entering,-84.458356,33.751201
Stolen Property Offenses,-84.349075,33.754275
Shoplifting,-84.534641,33.695719
Destruction/Damage/Vandalism of Property,-84.48477,33.76886
Motor Vehicle Theft,-84.376505,33.747926
All Other Larceny,-84.452409,33.78637
Motor Vehicle Theft,-84.48477,33.76886
All Other Larceny,-84.413599,33.738802
Intimidation,-84.365346,33.825611
Drug/Narcotic Violations,-84.385601,33.763798
All Other Larceny,-84.393135,33.790975
Weapon Law Violations,-84.385601,33.763798
Shoplifting,-84.362119,33.84676
Shoplifting,-84.384405,33.771991
Theft From Motor Vehicle,-84.360387,33.761914
Drug/Narcotic Violations,-84.374117,33.808041
Burglary/Breaking & Entering,-84.42658,33.738793
Motor Vehicle Theft,-84.441763,33.770751
All Other Larceny,-84.437879,33.769475
Destruction/Damage/Vandalism of Property,-84.500656,33.756842
Shoplifting,-84.396817,33.792154
Theft From Motor Vehicle,-84.354146,33.783326
Theft From Motor Vehicle,-84.470479,33.80052
Simple Assault,-84.36774,33.680616
Motor Vehicle Theft,-84.377305,33.779376
Motor Vehicle Theft,-84.36206,33.820636
All Other Larceny,-84.527354,33.660462
Theft From Motor Vehicle,-84.509084,33.65687
False Pretenses/Swindle/Confidence Game,-84.392133,33.813139
Drug/Narcotic Violations,-84.36899,33.838917
Theft From Motor Vehicle,-84.411018,33.797257
Impersonation,-84.366239,33.816179
Robbery,-84.4725,33.753826
Aggravated Assault,-84.392205,33.689792
Theft From Motor Vehicle,-84.360367,33.746291
Burglary/Breaking & Entering,-84.436607,33.714092
Theft From Motor Vehicle,-84.427066,33.803058
Theft From Motor Vehicle,-84.378377,33.769699
Destruction/Damage/Vandalism of Property,-84.360367,33.746291
Destruction/Damage/Vandalism of Property,-84.366947,33.81766
Impersonation,-84.366166,33.851129
Theft of Motor Vehicle Parts or Accessories,-84.3913,33.712986
Simple Assault,-84.483226,33.754913
Destruction/Damage/Vandalism of Property,-84.377517,33.748204
Theft From Building,-84.404,33.739377
Theft From Motor Vehicle,-84.377517,33.748204
Aggravated Assault,-84.486298,33.777979
Theft From Building,-84.371024,33.82173
Aggravated Assault,-84.394702,33.798305
Destruction/Damage/Vandalism of Property,-84.391614,33.765421
Impersonation,-84.38863,33.786249
Motor Vehicle Theft,-84.447014,33.710202
Impersonation,-84.384256,33.833689
Aggravated Assault,-84.366922,33.821838
Drug/Narcotic Violations,-84.444134,33.705983
Destruction/Damage/Vandalism of Property,-84.355169,33.746774
Burglary/Breaking & Entering,-84.41128,33.779612
All Other Larceny,-84.515079,33.692648
Destruction/Damage/Vandalism of Property,-84.351792,33.816698
False Pretenses/Swindle/Confidence Game,-84.369425,33.844393
All Other Larceny,-84.384123,33.778412
Aggravated Assault,-84.381982,33.751676
Theft From Motor Vehicle,-84.352882,33.763423
All Other Larceny,-84.393079,33.786769
Motor Vehicle Theft,-84.484175,33.698718
Simple Assault,-84.358522,33.71124
Credit Card/Automated Teller Machine Fraud,-84.47338,33.7236
Drug/Narcotic Violations,-84.397051,33.736894
Drug/Narcotic Violations,-84.418035,33.700083
Theft From Motor Vehicle,-84.420544,33.737093
Destruction/Damage/Vandalism of Property,-84.396951,33.789434
Theft From Motor Vehicle,-84.385602,33.783539
Credit Card/Automated Teller Machine Fraud,-84.493134,33.685842
Destruction/Damage/Vandalism of Property,-84.373145,33.844214
Weapon Law Violations,-84.444368,33.640311
Simple Assault,-84.38322,33.769522
Drug/Narcotic Violations,-84.509843,33.787145
Impersonation,-84.54715,33.713137
Stolen Property Offenses,-84.507617,33.762093
Theft From Motor Vehicle,-84.38316,33.757461
Motor Vehicle Theft,-84.437279,33.765425
Theft From Motor Vehicle,-84.388571,33.788738
"Human Trafficking, Commercial Sex Acts",-84.408766,33.726145
Theft From Motor Vehicle,-84.39947,33.794551
Drug/Narcotic Violations,-84.437453,33.734121
Destruction/Damage/Vandalism of Property,-84.379169,33.741359
Simple Assault,-84.376511,33.754333
Destruction/Damage/Vandalism of Property,-84.359738,33.740366
Wire Fraud,-84.40869,33.800766
Shoplifting,-84.465442,33.751214
Motor Vehicle Theft,-84.422242,33.750056
Shoplifting,-84.387573,33.780159
Motor Vehicle Theft,-84.365375,33.852883
Drug/Narcotic Violations,-84.375268,33.754343
Theft From Building,-84.381982,33.751676
Shoplifting,-84.362119,33.84676
Destruction/Damage/Vandalism of Property,-84.352392,33.82205
All Other Larceny,-84.47741,33.777348
Motor Vehicle Theft,-84.391656,33.76271
Drug/Narcotic Violations,-84.521165,33.70826
Drug/Narcotic Violations,-84.408394,33.721736
Destruction/Damage/Vandalism of Property,-84.431594,33.629218
Motor Vehicle Theft,-84.376505,33.747926
Theft From Motor Vehicle,-84.384102,33.757962
Theft From Motor Vehicle,-84.408437,33.799268
Theft From Motor Vehicle,-84.328816,33.766094
Theft From Motor Vehicle,-84.42412,33.751316
All Other Larceny,-84.366956,33.823294
Destruction/Damage/Vandalism of Property,-84.408225,33.782234
Burglary/Breaking & Entering,-84.325998,33.751877
Destruction/Damage/Vandalism of Property,-84.362034,33.751632
Theft From Motor Vehicle,-84.39175,33.812587
All Other Larceny,-84.351874,33.750363
Destruction/Damage/Vandalism of Property,-84.367557,33.780628
Counterfeiting/Forgery,-84.38315,33.850604
Theft From Motor Vehicle,-84.365941,33.775625
Theft From Motor Vehicle,-84.349028,33.743605
Simple Assault,-84.384771,33.758134
Drug/Narcotic Violations,-84.388486,33.723679
Theft From Motor Vehicle,-84.340195,33.760688
Motor Vehicle Theft,-84.417026,33.676549
All Other Larceny,-84.39932,33.696728
Drug/Narcotic Violations,-84.490818,33.765157
Destruction/Damage/Vandalism of Property,-84.384232,33.760479
All Other Larceny,-84.422858,33.789914
Motor Vehicle Theft,-84.344937,33.732498
Aggravated Assault,-84.507682,33.679878
Theft From Motor Vehicle,-84.299985,33.746382
Simple Assault,-84.354253,33.696406
Motor Vehicle Theft,-84.392698,33.757453
All Other Larceny,-84.371238,33.800191
Shoplifting,-84.368698,33.744498
Weapon Law Violations,-84.450135,33.725182
Drug/Narcotic Violations,-84.418919,33.756805
Theft From Motor Vehicle,-84.360387,33.761914
Destruction/Damage/Vandalism of Property,-84.445985,33.638857
Credit Card/Automated Teller Machine Fraud,-84.362279,33.846108
Credit Card/Automated Teller Machine Fraud,-84.380924,33.781515
Impersonation,-84.376773,33.765272
Drug/Narcotic Violations,-84.387241,33.759511
Theft From Motor Vehicle,-84.381175,33.770385
Simple Assault,-84.378971,33.783838
Burglary/Breaking & Entering,-84.371024,33.82173
Shoplifting,-84.477433,33.777383
Intimidation,-84.386105,33.763921
Theft From Motor Vehicle,-84.389292,33.780808
Motor Vehicle Theft,-84.337875,33.764037
All Other Larceny,-84.348339,33.752519
Motor Vehicle Theft,-84.40605,33.679217
Impersonation,-84.398848,33.795351
Theft From Building,-84.364887,33.845779
Drug/Narcotic Violations,-84.414051,33.74181
Drug/Narcotic Violations,-84.448046,33.698948
