Street Name,From Street Name,To Street Name,Surface Distress Index,Roughness Index,Condition Rating
MAPLE DR,EAST PACES FERRY RD,PEACHTREE RD,99.4,89.9262,Excellent
MAPLE PL,SPENCER ST,THURMOND ST,35.94,48.79322578,Poor
MAPLE ST,THURMOND ST,TYLER ST,30.485,51.6550342,Poor
MAPLE ST,JONES AVE,WESTERN AVE,80.5,66.63154878,Very Good
MAPLE ST,TYLER ST,JOSEPH E BOONE BLVD,47.985,61.19104716,Marginal
MAPLE ST,JOSEPH E BOONE BLVD,JONES AVE,80.62,75.02617116,Very Good
MAPLE ST,MARTIN LUTHER KING JR DR,MAPLE ST,59.0,42.32074622,Marginal
MAPLE ST,ELECTRIC AVE,ENNIS ST,52.1,61.56730692,Fair
MARBUT AVE,EAST SIDE AVE,BLAKE AVE,79.9,66.50505786,Very Good
MARCEL AVE,HADLOCK ST,STANTON RD,35.905,65.37119087,Marginal
MARCO DR,GLENROCK DR,EAST END,60.9,56.20964731,Fair
MARCO DR,REVERE DR,AUDREY PL,71.2,72.27948228,Good
MARCO DR,BRIDGEPORT DR,ARGYLE DR,64.27,49.10825391,Fair
MARCO DR,ARGYLE DR,ARGYLE DR,30.6,56.60977526,Poor
MARCO DR,ARGYLE DR,REVERE DR,30.6,56.60977526,Poor
MARCO DR,BRIDGEPORT DR,GLENROCK DR,70.4,67.65157934,Good
MARCUS ST,PEARL ST,CHESTER AVE,64.31,65.94143859,Fair
MARCY ST,GAMMON ST,MCDONOUGH BLVD,53.275,46.2609405,Marginal
MARGARET MITCHELL CT,MILMAR DR,MARGARET MITCHELL DR,39.23,32.06446958,Poor
MARGARET MITCHELL DR,WESLEY PKWY,SEQUOYAH DR,80.5,61.59375,Good
MARGARET MITCHELL DR,SEQUOYAH DR,PARKWOOD LN,66.67,40.5617775,Fair
MARGARET MITCHELL DR,MARGARET MITCHELL CT,GREENDALE DR,39.23,32.06446958,Poor
MARGARET MITCHELL DR,PEACHTREE BATTLE AVE,RIDGE VALLEY RD,39.665,56.26237518,Marginal
MARGARET MITCHELL DR,WESLEY WALK,CLARENDALE DR,88.3,69.23775,Very Good
MARGARET MITCHELL DR,PARKWOOD LN,WESLEY HEATH,53.03,52.01443751,Marginal
MARGARET MITCHELL DR,WESLEY HEATH,WEST WESLEY RD,67.29,41.7093975,Fair
MARGARET MITCHELL DR,RIDGE VALLEY RD,WESLEY PKWY,60.335,56.18277591,Fair
MARGARET MITCHELL DR,WEST WESLEY RD,WESLEY WALK,48.535,63.61484038,Marginal
MARGARET MITCHELL DR,GREENDALE DR,HOWELL MILL RD,76.6,56.631,Good
MARGARET MITCHELL DR,MOORES MILL RD,PEACHTREE BATTLE AVE,72.67,60.99387366,Good
MARGARET MITCHELL DR NW,CLARENDALE DR,DEAD END,67.7,69.78540264,Good
MARGARET MITCHELL DR NW,DEAD END,MARGARET MITCHELL CT NW,86.4,67.656,Very Good
MARGARET PL,NORTH EUGENIA PL,CLARK PL,37.9,52.66911207,Poor
MARGARET PL,HOLLYWOOD RD,NEWMAN PL,35.985,83.90699256,Marginal
MARGARET PL,NEWMAN PL,CHARLES PL,58.45,56.73289398,Fair
MARGARET ST,LAKEWOOD AVE,EAST END,51.02,83.1882826,Fair
MARGARET ST,JONESBORO RD,HANNAH ST,36.515,45.65955516,Poor
MARGARET ST,HANNAH ST,LAKEWOOD AVE,36.515,45.65955516,Poor
MARIE AVE,OLLIE ST,WASHINGTON HEIGHTS TER,77.1,57.30975,Good
MARIE AVE,WASHINGTON HEIGHTS TER,MAYSON TURNER RD,28.9,80.38522348,Marginal
MARIETTA BLVD,KENNESAW DR,ELAINE AVE,64.43,43.55253365,Fair
MARIETTA BLVD,WARREN RD,MARIETTA BLVD,63.9,35.19975,Marginal
MARIETTA BLVD,BOLTON PL,BOLTON DR,49.73,79.67955322,Fair
MARIETTA BLVD,TACOMA DR,THOMAS ST,54.71,75.80578253,Fair
MARIETTA BLVD,MARIETTA BLVD,CHATTAHOOCHEE AVE,85.4,66.751,Very Good
MARIETTA BLVD,QUEEN ST,MARIETTA BLVD,63.9,35.19975,Marginal
MARIETTA BLVD,JEFFERSON ST,RICE ST,43.265,70.44314308,Marginal
MARIETTA BLVD,MARIETTA BLVD,JEFFERSON ST,66.495,64.60544581,Good
MARIETTA BLVD,WOODMONT LN,PLYMOUTH RD,71.36,48.76576,Fair
MARIETTA BLVD,PLYMOUTH RD,MARIETTA BLVD,47.335,78.08381707,Fair
MARIETTA BLVD,BOLTON DR,WARREN RD,28.42,78.35146802,Poor
MARIETTA BLVD,WEST MARIETTA ST,HUFF RD,64.43,43.55253365,Fair
MARIETTA BLVD,FOSTER PL,RANDALL ST,28.7,50.01011813,Poor
MARIETTA BLVD,MARIETTA BLVD,MARIETTA BLVD,100.0,90.0,Excellent
MARIETTA BLVD,CHATTAHOOCHEE AVE,BOLTON PL,24.425,46.86596053,Poor
MARIETTA BLVD,THOMAS ST,CARROLL DR,65.2,67.23225734,Good
MARIETTA BLVD,RICE ST,FOSTER PL,32.13,68.62124995,Poor
MARIETTA BLVD,MARIETTA BLVD,CHATTAHOOCHEE AVE,47.335,78.08381707,Fair
MARIETTA BLVD NW,ELAINE AVE NW,TACOMA DR NW,33.33,72.00269096,Marginal
MARIETTA BLVD NW,PLANT RD NW,CITY LIMITS,100.0,90.0,Excellent
MARIETTA BLVD NW,DONALD LEE HOLLOWELL PKWY NW,LAW ST NW,92.6,78.7742,Excellent
MARIETTA RD,LAUREL AVE,ANNIE ST,73.795,53.01146116,Good
MARIETTA RD,ZADIE ST,ALMA ST,58.18,75.00208927,Fair
MARIETTA RD,MAULDIN ST,LA DAWN LN,56.295,62.07300887,Fair
MARIETTA RD,CARROLL DR,ZADIE ST,59.555,34.34409101,Marginal
MARIETTA RD,ANNIE ST,CARROLL DR,59.555,34.34409101,Marginal
MARIETTA RD,ADAMS DR,MAULDIN ST,49.015,72.96167451,Fair
MARIETTA RD,SPRING AVE,DUPONT COMMONS DR,68.38,75.52661816,Good
MARIETTA RD,ALMA ST,ELLEN ST,62.7,45.49752855,Fair
MARIETTA RD,DUPONT AVE,SPRING AVE,68.38,75.52661816,Good
MARIETTA RD,ELLEN ST,DUPONT AVE,68.38,75.52661816,Good
MARIETTA RD,BOLTON RD,DEAD END,66.1,39.48975,Fair
MARIETTA RD,MOORES LN,BOLTON RD,66.88,46.89243144,Fair
MARIETTA RD,SWEAT RD,THOMAS ST,65.86,85.67464775,Good
MARIETTA RD,THOMAS ST,LAUREL AVE,73.795,53.01146116,Good
MARIETTA RD,PINE ST,CHESTNUT PL,78.52,71.5035733,Very Good
MARIETTA RD NW,LA DAWN LN NW,MOORE ST,66.88,46.89243144,Fair
MARIETTA RD NW,DUPONT COMMONS LN NW,ADAMS DR NW,59.5,38.73704222,Marginal
MARIETTA RD NW,DUPONT COMMONS DR NW,DUPONT COMMONS LN NW,75.63,94.99976398,Very Good
MARIETTA RD NW,MARIETTA ST NW,PINE ST NW,73.25,66.23089239,Good
MARIETTA ST,FAIRLIE ST,FORSYTH ST,5.385,18.54904406,Very Poor
MARIETTA ST,CONE ST,SPRING ST,74.51,65.06780395,Good
MARIETTA ST,HAMPTON ST,HOWELL MILL RD,31.64,52.31664869,Poor
MARIETTA ST,3RD ST,MARIETTA PL,40.345,42.27016818,Poor
MARIETTA ST,ROCKDALE ST,LOIS ST,52.975,70.31316231,Fair
MARIETTA ST,NORTHSIDE DR,HAMPTON ST,49.015,55.06825804,Marginal
MARIETTA ST,CHAMPA ST,MARIETTA BLVD,41.705,41.83432608,Poor
MARIETTA ST,MARIETTA BLVD,RICE ST,64.43,43.55253365,Fair
MARIETTA ST,BAKER ST,LATIMER ST,49.085,34.71885946,Poor
MARIETTA ST,CARR ST,TILDEN ST,99.9,89.99795,Excellent
MARIETTA ST,PINE ST,NORTH AVE,50.435,62.06169505,Marginal
MARIETTA ST,WEST MARIETTA ST,HERNDON ST,99.8,89.9918,Excellent
MARIETTA ST,TILDEN ST,LONGLEY AVE,94.4,83.5712,Excellent
MARIETTA ST,MEANS ST,NORTHSIDE DR,66.705,47.80073093,Fair
MARIETTA ST,ANDREW YOUNG INTERNATIONAL BLVD,FOUNDRY ST,78.08,58.60384,Good
MARIETTA ST,MEANS ST,3RD ST,54.8,69.28222458,Fair
MARIETTA ST,ALEXANDER ST,MILLS ST,45.235,56.49483243,Marginal
MARIETTA ST,HERNDON ST,JOSEPH E LOWERY BLVD,81.2,82.5416723,Very Good
MARIETTA ST,FOUNDRY ST,BAKER ST,78.08,58.60384,Good
MARIETTA ST,MILLS ST,PARKER ST,34.575,58.81824035,Poor
MARIETTA ST,CENTENNIAL OLYMPIC PARK DR,ANDREW YOUNG INTERNATIONAL BLVD,44.425,40.50274915,Poor
MARIETTA ST,PEACHTREE ST,PEACHTREE ST,65.0,37.375,Fair
MARIETTA ST,LONGLEY AVE,WEST MARIETTA ST,99.8,89.9918,Excellent
MARIETTA ST,FORSYTH ST,BRD ST,52.13,57.48691163,Marginal
MARIETTA ST,NORTH AVE,WALLACE ST,39.53,57.66979319,Marginal
MARIETTA ST,RICE ST,CARR ST,99.9,89.99795,Excellent
MARIETTA ST,SPRING ST,CENTENNIAL OLYMPIC PARK DR,62.09,47.73320612,Fair
MARIETTA ST,LATIMER ST,SIMPSON ST,57.345,60.82412573,Fair
MARIETTA ST,WALLACE ST,MEANS ST,53.515,70.08517125,Fair
MARIETTA ST,3RD ST,FORT HOOD PL,41.265,52.31980127,Poor
MARIETTA ST,MEANS ST,BANKHEAD AVE,41.265,52.31980127,Poor
MARIETTA ST,PERRY BLVD,ROCKDALE ST,73.25,66.23089239,Good
MARIETTA ST,BRD ST,BRD ST,97.5,88.71875,Excellent
MARIETTA ST,SIMPSON ST,IVAN ALLEN JR BLVD,67.095,41.35052437,Fair
MARIETTA ST NW,HOWELL MILL RD NW,8TH ST NW,45.065,73.65957822,Marginal
MARIETTA ST NW,BRADY AVE NW,JOSEPH E LOWERY BLVD,30.72,64.11544756,Poor
MARIETTA ST NW,FAIRLIE ST NW,CONE ST NW,5.385,18.54904406,Very Poor
MARIETTA ST NW,BRADY AVE NW,BRADY AVE NW,45.065,73.65957822,Marginal
MARION AVE,DELMAR AVE,ORMEWOOD AVE,8.61,67.01378774,Very Poor
MARION AVE,HOME AVE,ATLANTA AVE,51.595,51.01656935,Marginal
MARION AVE,ATLANTA AVE,DELMAR AVE,67.355,72.99253397,Good
MARION PL,CAROLINE ST,LA FRANCE ST,38.295,49.15667661,Poor
MARION PL,WRENWOOD DR,CAROLINE ST,78.8,59.524,Good
MARION ST,MCDONOUGH BLVD,FEDERAL TER,58.645,62.95406978,Fair
MARION ST,MERCER ST,BERNE ST,62.48,57.31686998,Fair
MARION ST,FERGUSON ST,OAKDALE RD,72.41,53.82971754,Good
MARION ST,BERNE ST,NORTH END,62.48,57.31686998,Fair
MARION ST SE,MARION ST,MARION WALK SE,49.315,46.9690468,Marginal
MARION ST SE,MARION WALK SE,BENTEEN PARK DR SE,87.6,68.676,Very Good
MARION ST SE,MARION WALK SE,MARION WALK SE,94.7,84.24155,Excellent
MARION WALK SE,MARION ST SE,MARION ST SE,94.7,84.24155,Excellent
MARK PL,MARK PL,MARK PL,71.7,72.07754722,Good
MARK PL,MARK PL,FAIRBURN RD,68.98,59.55840921,Good
MARKAN DR NE,UNIVERSITY DR NE,WOODBRIDGE HOLW,93.3,80.79755,Excellent
MARKAN DR NE,ROCK SPRINGS RD NE,EDMUND PARK DR NE,65.535,68.47887458,Good
MARKAN DR NE,ROCK SPRINGS CIR NE,DEAD END,74.845,54.14964937,Good
MARKAN DR NE,EDMUND PARK DR NE,ROCK SPRINGS CIR NE,74.845,54.14964937,Good
MARKET ST,16TH ST,17TH ST,54.355,63.09887129,Fair
MARKET ST NW,17TH 1/2 ST NW,18TH ST,65.535,59.56432587,Fair
MARKET ST NW,18TH ST,TOWER ST NW,98.5,89.53875,Excellent
MARKET ST NW,TOWER ST NW,19TH ST,98.5,89.53875,Excellent
MARKET ST NW,17TH ST NW,17TH ST NW,65.535,59.56432587,Fair
MARKET ST NW,19TH ST,20TH ST NW,98.5,89.53875,Excellent
MARKET ST NW,16TH ST NW,16TH ST NW,63.455,85.3915871,Good
MARKET ST NW,18TH ST,TOWER ST NW,98.5,89.53875,Excellent
MARKET ST NW,19TH ST,20TH ST NW,60.585,79.31760258,Good
MARKET ST NW,17TH 1/2 ST NW,18TH ST,65.535,59.56432587,Fair
MARKET ST NW,TOWER ST NW,19TH ST,98.5,89.53875,Excellent
MARKET ST NW,17TH ST NW,17TH 1/2 ST NW,65.535,59.56432587,Fair
MARKHAM ST,HAYNES ST NW,MANGUM ST,76.495,56.48687437,Good
MARKHAM ST,NORTHSIDE DR,HAYNES ST NW,18.1,56.10630541,Poor
MARKHAM ST SW,DEAD END,MANGUM ST SW,59.675,83.86592184,Good
MARKONE ST,EMILY PL,CHARLOTTE PL,87.8,68.839,Very Good
MARKONE ST,MARKTWO PL,SOUTH EVELYN PL,72.97,53.48814463,Good
MARKONE ST,CHARLOTTE PL,JETAL PL,74.02,53.93316239,Good
MARKONE ST,JETAL PL,MARKTREY PL,47.875,54.12056497,Marginal
MARKONE ST,MARKTREY PL,MARKTWO PL,82.5,63.84375,Very Good
MARKTREY PL,MARKONE ST,MADRONA ST,67.81,49.22211518,Fair
MARKTWO PL,MARKONE ST,MADRONA ST,48.415,46.49538774,Marginal
MARLBROOK DR,HARDENDORF AVE,HAROLD AVE,39.615,58.89425266,Marginal
MARLBROOK DR,RIDGEWOOD RD,EAST END,10.375,44.69394511,Very Poor
MARLBROOK DR,TERRACE AVE,PAGE AVE,75.52,76.92926339,Very Good
MARLBROOK DR,LEONARDO AVE,RIDGEWOOD RD,21.69,52.77983123,Poor
MARLBROOK DR,PAGE AVE,CLIFTON RD,67.355,78.87290281,Good
MARLBROOK DR,CLIFTON RD,HARDENDORF AVE,50.87,60.48055363,Marginal
MARLBROOK DR,HAROLD AVE,LEONARDO AVE,19.89,50.80630993,Poor
MARLER WAY,NORTH OLYMPIAN WAY,ROGERS AVE,82.63,76.18409412,Very Good
MARNE DR,VERDUN DR,CHATEAU DR,60.4,60.46537167,Fair
MARNE DR,ARGONNE DR,VERDUN DR,59.935,43.42623658,Marginal
MARNE DR,VERDUN DR,CHATEAU DR,60.4,60.46537167,Fair
MARNE DR,ARGONNE DR,VERDUN DR,59.935,43.42623658,Marginal
MARONA ST,SCRUGGS CT,FOOTE ST,63.13,33.6410775,Marginal
MARONA ST,WESLEY AVE,SCRUGGS CT,63.13,33.6410775,Marginal
MARSHALLS LN SE,DEAD END,FLAT SHOALS RD SE,60.635,67.12904572,Fair
MARSTEVAN DR,NW END,WAYNE AVE,51.8,57.02553507,Marginal
MARTHA AVE,FERIDAN ST,NORTH END,40.25,56.04240335,Marginal
MARTHA AVE,DELANO DR,FERIDAN ST,75.7,55.37775,Good
MARTIN AVE,WEST END,LANSING ST,79.8,78.05605173,Very Good
MARTIN AVE,LANSING ST,JONESBORO RD,36.5,53.56483025,Poor
MARTIN CT,THOMASVILLE BLVD,NEW TOWN CIR,56.175,65.29656016,Fair
MARTIN CT,THOMASVILLE BLVD,NE END,24.705,62.5181367,Poor
MARTIN L KING JR DR NW,CENTENNIAL OLYMPIC P DR NW,DEAD END,46.135,49.4059012,Marginal
MARTIN L KING JR DR NW,RUSSELL PLZ,ELLIOTT ST,66.51,50.89511173,Fair
MARTIN L KING JR DR SE,I-75-85,JESSE HILL JR DR,84.4,65.796,Very Good
MARTIN L KING JR DR SW,SPRING ST SW,RUSSELL PLZ,66.835,68.23903606,Good
MARTIN L KING JR DR SW,FORSYTH ST SW,SPRING ST SW,14.945,8.16829299,Very Poor
MARTIN LUTHER KING JR DR,DOWNTOWN CONNECTOR,MARTIN ST,65.535,52.54902826,Fair
MARTIN LUTHER KING JR DR,GEORGE ST,OAKLAND AVE,41.63,45.42370832,Poor
MARTIN LUTHER KING JR DR,GRIFFIN ST,SUNSET AVE,21.345,29.16537526,Very Poor
MARTIN LUTHER KING JR DR,PIEDMONT AVE,JESSE HILL JR DR,91.7,75.87755,Excellent
MARTIN LUTHER KING JR DR,ROCKMART DR,BURBANK DR,11.1,52.2969481,Very Poor
MARTIN LUTHER KING JR DR,MORRIS BROWN DR,HUNTER PL,30.8,26.43346302,Very Poor
MARTIN LUTHER KING JR DR,MARTIN ST,COREY CENTER SOUTHEAST,57.95,49.74811386,Fair
MARTIN LUTHER KING JR DR,PEACHTREE ST,PRYOR ST,52.61,37.6356757,Marginal
MARTIN LUTHER KING JR DR,WASHINGTON ST,PIEDMONT AVE,56.025,67.06822077,Fair
MARTIN LUTHER KING JR DR,NEWCASTLE ST,JOSEPH E LOWERY BLVD,85.495,71.991642,Very Good
MARTIN LUTHER KING JR DR,GORDON TER,RACINE ST,35.6,44.71652139,Poor
MARTIN LUTHER KING JR DR,CHAPPELL RD,CHICAMAUGA AVE,64.97,65.45996395,Good
MARTIN LUTHER KING JR DR,WELLINGTON ST,MATHEWSON PL,43.2,73.35980093,Marginal
MARTIN LUTHER KING JR DR,RACINE ST,BROWNING ST,81.82,63.10119,Very Good
MARTIN LUTHER KING JR DR,CENTRAL AVE,WASHINGTON ST,48.57,34.38611598,Poor
MARTIN LUTHER KING JR DR,BURBANK DR,STAFFORD ST,67.34,68.31832251,Good
MARTIN LUTHER KING JR DR,PRYOR ST,CENTRAL AVE,66.38,48.0379695,Fair
MARTIN LUTHER KING JR DR,GORDON TER,GORDON TER,35.6,44.71652139,Poor
MARTIN LUTHER KING JR DR,HUNTER PL,OLLIE ST,30.8,26.43346302,Very Poor
MARTIN LUTHER KING JR DR,BRD ST,PEACHTREE ST,55.525,42.69990067,Marginal
MARTIN LUTHER KING JR DR,MOORE ST,HILL ST,40.715,16.01489203,Poor
MARTIN LUTHER KING JR DR,CHICAMAUGA AVE,CERRO ST,74.0,64.00791283,Good
MARTIN LUTHER KING JR DR,SNCC WAY,JAMES P BRAWLEY DR,59.36,56.58241732,Fair
MARTIN LUTHER KING JR DR,CONNALLY ST,MOORE ST,73.27,51.7916775,Good
MARTIN LUTHER KING JR DR,TATNALL ST,WALNUT ST,78.22,60.82900051,Good
MARTIN LUTHER KING JR DR,JOSEPH E LOWERY BLVD,MAYSON TURNER RD,82.42,63.75759,Very Good
MARTIN LUTHER KING JR DR,MATHEWSON PL,CHAPPELL RD,81.0,62.175,Good
MARTIN LUTHER KING JR DR,WALNUT ST,MAPLE ST,81.6,80.18867262,Very Good
MARTIN LUTHER KING JR DR,HILL ST,FORT ST,65.08,65.26467291,Good
MARTIN LUTHER KING JR DR,MAPLE ST,NORTHSIDE DR,52.36,69.70906482,Fair
MARTIN LUTHER KING JR DR,VINE ST,TATNALL ST,57.735,52.95371276,Fair
MARTIN LUTHER KING JR DR,BOOKER ST,WHITEHOUSE DR,69.05,46.24981542,Fair
MARTIN LUTHER KING JR DR,OLLIE ST,BOOKER ST,69.61,45.8331975,Fair
MARTIN LUTHER KING JR DR,MAYSON TURNER RD,PASCHAL BLVD,76.1,67.64211871,Good
MARTIN LUTHER KING JR DR,LAKE AVE SW,I-20,86.27,74.40212974,Very Good
MARTIN LUTHER KING JR DR,STAFFORD ST,MORRIS BROWN DR,67.34,68.31832251,Good
MARTIN LUTHER KING JR DR,SUNSET AVE,VINE ST,45.785,55.73203682,Marginal
MARTIN LUTHER KING JR DR,WHITEHOUSE DR,NEWCASTLE ST,60.29,60.07562801,Fair
MARTIN LUTHER KING JR DR,JAMES P BRAWLEY DR,GRIFFIN ST,35.6,49.7523107,Poor
MARTIN LUTHER KING JR DR,PASCHAL BLVD,SNCC WAY,68.77,73.24184603,Good
MARTIN LUTHER KING JR DR,WEST LAKE AVE,GORDON TER,65.655,38.64152437,Fair
MARTIN LUTHER KING JR DR,GRANT ST,GEORGE ST,37.58,90.21401668,Marginal
MARTIN LUTHER KING JR DR,FORT ST,GRANT ST,63.585,53.01091167,Fair
MARTIN LUTHER KING JR DR,FORSYTH ST,BRD ST,14.945,8.16829299,Very Poor
MARTIN LUTHER KING JR DR,COREY CENTER SOUTHEAST,CONNALLY ST,38.545,48.87088572,Poor
MARTIN LUTHER KING JR DR,CERRO ST,ROCKMART DR,70.73,72.03032672,Good
MARTIN LUTHER KING JR DR,BROWNING ST,FEDERAL DR,81.82,63.10119,Very Good
MARTIN ST,FULTON WAY,FULTON ST,39.345,62.5854714,Marginal
MARTIN ST,HAYGOOD AVE,FARRINGTON AVE,59.49,52.85098972,Fair
MARTIN ST,SOUTH AVE,LITTLE ST,30.235,53.72221248,Poor
MARTIN ST,KENNETH ST,BASS ST,45.22,53.10262479,Marginal
MARTIN ST,MARTIN ST,GLENN ST,93.6,81.6032,Excellent
MARTIN ST,HAMMOCK PL,FULTON WAY,90.3,70.71155,Very Good
MARTIN ST,TUSKEGEE ST,GREENFIELD ST,74.79,66.70766334,Good
MARTIN ST,BOYNTON AVE,HAYGOOD AVE,57.8,51.4064501,Fair
MARTIN ST,GLENN ST,CRUMLEY ST,40.55,53.92728547,Poor
MARTIN ST,FARRINGTON AVE,TUSKEGEE ST,94.3,86.88117361,Excellent
MARTIN ST,CRUMLEY ST,RICHMOND ST,75.14,63.82264656,Good
MARTIN ST,FULTON ST,SOLOMON ST,39.345,62.5854714,Marginal
MARTIN ST,RICHARDSON ST,RICHARDSON ST,70.38,47.14239,Fair
MARTIN ST,ATLANTA AVE,ORMOND ST,74.37,76.89537464,Very Good
MARTIN ST,CONNALLY ST,WOODWARD AVE,73.5,53.06247072,Good
MARTIN ST,MEMORIAL DR,DOWNTOWN CONNECTOR,25.105,28.19701872,Very Poor
MARTIN ST,VANIRA AVE,ATLANTA AVE,63.305,64.57224146,Fair
MARTIN ST,RICHMOND ST,RICHARDSON ST,70.38,47.14239,Fair
MARTIN ST,RICHARDSON ST,HAMMOCK PL,90.3,70.71155,Very Good
MARTIN ST,BASS ST,GEORGIA AVE,45.77,51.74853068,Marginal
MARTIN ST,WOODWARD AVE,MEMORIAL DR,83.0,64.375,Very Good
MARTIN ST,LITTLE ST,BILL LUCAS DR,56.825,58.66474364,Fair
MARTIN ST,SOLOMON ST,NORTH END,76.26,69.45416988,Good
MARTIN ST,ORMOND ST,SOUTH AVE,74.37,76.89537464,Very Good
MARTIN ST SE,LOGAN ST,RAWSON ST SE,70.5,47.34680058,Fair
MARTINA DR,PIEDMONT RD,PARK CIR,65.7,62.78563608,Fair
MARTINA DR,PARK CIR,ARCADE WAY,61.39,68.12444117,Fair
MARTINA DR,ARCADE WAY,GA 400,79.3,65.54609376,Good
MARVIN LN,RENA CIR,CAMPBELLTON RD,51.37,75.55350633,Fair
MARVIN LN,IVYDALE DR,RENA CIR,77.73,72.9773397,Very Good
MARVIN ST,DEFOOR AVE,HARPER ST,96.0,86.72,Excellent
MARY DELL DR SE,BOULDERCREST DR SE,FAYETTEVILLE RD SE,63.47,75.07302237,Good
MARY GEORGE AVE,ABNER CT,ABNER PL,66.0,41.6638972,Fair
MARY GEORGE AVE,MAIN ST,EARLE ST,98.4,89.4752,Excellent
MARY GEORGE AVE,ABNER PL,PERRY BLVD,65.99,90.55294046,Good
MARY GEORGE AVE,EARLE ST,GROVER AVE,100.0,91.35945096,Excellent
MARY GEORGE AVE,ABNER TER,ABNER PL,20.8,50.84987539,Poor
MARY GEORGE AVE,ABNER CT,THOMAS ST,99.4,89.9262,Excellent
MARY GEORGE AVE NW,STEPHENS ST NW,MARY GEORGE AVE NW,85.2,66.564,Very Good
MARY GEORGE AVE NW,ABNER LN NW,ABNER PL NW,81.8,67.03087342,Very Good
MARY GEORGE AVE NW,ABNER TER NW,ABNER LN NW,77.1,57.30975,Good
MARY GEORGE AVE NW,MARY GEORGE AVE NW,PERRY BLVD NW,47.535,80.4369555,Fair
MARY GEORGE AVE NW,MARY GEORGE AVE NW,PERRY BLVD NW,47.535,80.4369555,Fair
MARY ST,METROPOLITAN PKWY,DEWEY ST,60.725,50.50925574,Fair
MARY ST,HUBBARD ST,MCDANIEL ST,78.0,58.5,Good
MARY ST,HOBSON ST,WELCH ST,79.1,85.8450065,Very Good
MARY ST,DEWEY ST,HOBSON ST,60.725,50.50925574,Fair
MARY ST,SMITH ST,IRA ST,85.8,67.119,Very Good
MARY ST,MCDANIEL ST,SMITH ST,82.87,69.75474257,Very Good
MARY ST,IRA ST,GARIBALDI ST,80.395,61.47009937,Good
MARY ST,SIMS ST,HUBBARD ST,58.85,65.59772888,Fair
MARY ST,WELCH ST,COLEMAN ST,69.33,58.27666855,Good
MARY ST SW,WINDSOR ST SW,GARIBALDI ST SW,58.635,41.39668256,Marginal
MARYLAND AVE,VIRGINIA AVE,LOS ANGELES AVE,76.61,76.77068626,Very Good
MATHEWS AVE,DEKALB AVE,NEW YORK AVE,52.67,72.51706916,Fair
MATHEWS AVE,INDIANA AVE,NORTH END,61.05,58.37328467,Fair
MATHEWS AVE,NEW YORK AVE,INDIANA AVE,61.05,58.37328467,Fair
MATHEWS ST,PEEPLES ST,AZALIA ST,57.475,58.29530469,Fair
MATHEWS ST,WHITE ST,LAWTON ST,78.08,69.42702111,Very Good
MATHEWS ST,AZALIA ST,JOSEPH E LOWERY BLVD,56.035,55.27388184,Fair
MATHEWSON PL,MOZLEY PL,ADELE AVE,74.62,66.78030762,Good
MATHEWSON PL,ADELE AVE,MARTIN LUTHER KING JR DR,43.2,73.35980093,Marginal
MATHEWSON PL,GREENWICH ST,SELLS AVE,46.1,45.09799656,Marginal
MATHEWSON PL,SELLS AVE,NORTH END,46.1,45.09799656,Marginal
MATHEWSON PL,WESTVIEW DR,MIMS ST,21.1,52.12908208,Poor
MATHEWSON PL,MIMS ST,MOZLEY PL,74.62,66.78030762,Good
MATHEWSON PL,LUCILE AVE,GREENWICH ST,63.07,50.37361211,Fair
MATHIESON DR,MATHIESON PL,ALBERTA DR,50.685,40.83059193,Marginal
MATHIESON DR,ALBERTA DR,WEST SHADOWLAWN AVE,72.22,58.21351264,Good
MATHIESON DR,WEST SHADOWLAWN AVE,BUCKHEAD FOREST MEWS,51.83,47.0599989,Marginal
MATHIESON DR,PEACHTREE RD,MATHIESON PL,39.825,32.17392969,Poor
MATHIESON PL,MATHIESON DR,WEST SHADOWLAWN AVE,39.825,32.17392969,Poor
MATILDA PL,DONALD LEE HOLLOWELL PKWY,HORTENSE WAY,45.59,47.58130732,Marginal
MATILDA PL,DONALD LEE HOLLOWELL PKWY,HORTENSE WAY,61.7,45.42831753,Fair
MAULDIN ST,MARIETTA RD,WOOD TRL,49.015,72.96167451,Fair
MAULDIN ST,LA DAWN LN,HARRY BROOKS DR,64.2,57.6776416,Fair
MAULDIN ST,WOOD TRL,WHITTIER PL,89.0,69.775,Very Good
MAULDIN ST NW,WHITTIER PL NW,MAULDIN ST NW,74.3,58.26906481,Good
MAULDIN ST NW,WHITTIER PL NW,MAULDIN ST NW,74.3,58.26906481,Good
MAULDIN ST NW,MAULDIN ST NW,LA DAWN LN NW,74.3,58.26906481,Good
MAULDIN ST SE,STOVALL ST SE,WILBUR AVE SE,84.1,65.49975,Very Good
MAXWELL DR,CONNALLY DR,CHERRY LAUREL LN,44.715,76.28889888,Fair
MAXWELL DR,SOUTH END,CONNALLY DR,39.425,61.44690023,Marginal
MAXWELL DR,CHERRY LAUREL LN,ARTHUR LANGFORD PKWY,49.7,39.1301327,Marginal
MAY AVE,PASLEY AVE,MAYNARD TER,30.9,67.18072991,Poor
MAY AVE,DORR AVE,BLAKE AVE,82.1,63.40975,Very Good
MAY AVE,PATTERSON AVE,DORR AVE,59.555,66.82639377,Fair
MAY AVE,MAYNARD TER,CLIFTON ST,68.0,82.34835481,Good
